"X,N,24,15","Y,N,24,15","id,C,254","url,C,254","longitude,N,24,15","latitude,N,24,15","found,C,254","revised,C,254","host-id,C,254","room_type,C,254","bedrooms,N,10,0","capacity,N,10,0","reviews,N,10,0","min_nights,N,10,0","price,N,10,0","FEATURE,N,10,0","BARRIO,C,254","SECCIONES,C,254","URL1,C,254","URL2,C,254","URL3,C,254","URLPDF1,C,254","URLPDF2,C,254","GEOM_AREA,N,24,15","GEOM_PERI,N,24,15","BEGINLIFE,C,254",distance,price_per_place,distance_normalized
-1.6426265361,42.8067573924,airbnb19649822,https://www.airbnb.es/rooms/19649822,-1.6426265361,42.8067573924,2017-08-14 02:33:52.154000,2017-09-27 21:19:15.798000,airbnb134885043,private_room,1,2,0,4,80,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0101674359,40,0.1911047828
-1.6426027526,42.8052154847,airbnb10009031,https://www.airbnb.es/rooms/10009031,-1.6426027526,42.8052154847,2017-08-14 02:33:44.181000,2017-09-27 21:19:19.764000,airbnb3080099,entire_home,2,4,74,1,90,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0117095194,22.5,0.2200894274
-1.6423867684,42.8045774485,airbnb19761965,https://www.airbnb.es/rooms/19761965,-1.6423867684,42.8045774485,2017-08-14 02:33:48.049000,2017-09-08 04:42:08.698000,airbnb137146735,private_room,1,2,2,1,40,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0123531046,20,0.2321861075
-1.6427603355,42.8045631306,airbnb2446143,https://www.airbnb.es/rooms/2446143,-1.6427603355,42.8045631306,2017-08-14 02:33:44.181000,2017-09-27 21:19:26.084000,airbnb5946156,entire_home,3,6,26,2,92,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0123600307,15.3333333333,0.232316289
-1.6426901,42.8055671182,airbnb13200893,https://www.airbnb.es/rooms/13200893,-1.6426901,42.8055671182,2017-08-14 02:34:13.656000,2017-09-27 21:19:29.093000,airbnb73944929,entire_home,2,2,0,1,250,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0113566281,125,0.2134565654
-1.6428239742,42.805502606,airbnb19004480,https://www.airbnb.es/rooms/19004480,-1.6428239742,42.805502606,2017-08-14 02:34:13.656000,2017-09-27 21:19:32.027000,airbnb118722085,private_room,1,1,0,1,30,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0114204228,30,0.2146556351
-1.6435657067,42.8056760949,airbnb19530847,https://www.airbnb.es/rooms/19530847,-1.6435657067,42.8056760949,2017-08-14 02:34:01.062000,2017-09-27 21:19:35.157000,airbnb136974613,private_room,1,1,1,1,100,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0112717651,100,0.2118614992
-1.6443451067,42.8052642585,airbnb7180306,https://www.airbnb.es/rooms/7180306,-1.6443451067,42.8052642585,2017-08-14 02:33:48.049000,2017-09-27 21:19:39.031000,airbnb37546096,private_room,1,2,8,1,68,60100017,Azpilagaa,"D 4 (1-26 la 23 no existe): 2, 11, 21, 25",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,656880.44,4521.18,23/11/2015,0.0117583683,34,0.22100758
-1.6437182127,42.8039611041,airbnb19529484,https://www.airbnb.es/rooms/19529484,-1.6437182127,42.8039611041,2017-08-14 02:34:05.051000,2017-09-27 21:19:42.221000,airbnb136974613,private_room,1,1,0,1,100,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.012993152,100,0.2442162906
-1.6438517076,42.8043591722,airbnb18957601,https://www.airbnb.es/rooms/18957601,-1.6438517076,42.8043591722,2017-08-14 02:33:52.154000,2017-09-27 21:19:46.334000,airbnb132192984,entire_home,4,7,5,2,250,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0126063156,35.7142857143,0.2369454035
-1.6444291971,42.8035222266,airbnb13862587,https://www.airbnb.es/rooms/13862587,-1.6444291971,42.8035222266,2017-08-14 02:34:05.051000,2017-09-27 21:19:49.372000,airbnb37546096,private_room,1,2,2,1,68,60100017,Azpilagaa,"D 4 (1-26 la 23 no existe): 2, 11, 21, 25",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,656880.44,4521.18,23/11/2015,0.0134973224,34,0.2536925609
-1.6437908715,42.8035686923,airbnb1096465,https://www.airbnb.es/rooms/1096465,-1.6437908715,42.8035686923,2017-08-14 02:34:09.370000,2017-09-27 21:19:54.172000,airbnb5946156,entire_home,5,7,24,1,105,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0133897319,15,0.2516703147
-1.6428172348,42.8034655455,airbnb7179582,https://www.airbnb.es/rooms/7179582,-1.6428172348,42.8034655455,2017-08-14 02:33:56.770000,2017-09-27 21:19:58.170000,airbnb37546096,private_room,1,2,11,1,68,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0134574817,34,0.2529437257
-1.6428536511,42.8038634306,airbnb19505447,https://www.airbnb.es/rooms/19505447,-1.6428536511,42.8038634306,2017-08-14 02:34:31.878000,2017-09-27 21:20:01.498000,airbnb136974613,private_room,1,2,1,1,100,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0130596455,50,0.2454660873
-1.6411419846,42.8053651669,airbnb2783597,https://www.airbnb.es/rooms/2783597,-1.6411419846,42.8053651669,2017-08-14 02:34:01.062000,2017-09-27 21:20:05.194000,airbnb14238018,entire_home,4,8,5,4,125,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0116787351,15.625,0.2195108131
-1.6402800484,42.804919704,airbnb13994197,https://www.airbnb.es/rooms/13994197,-1.6402800484,42.804919704,2017-08-14 02:33:48.049000,2017-09-27 21:20:09.020000,airbnb37118294,private_room,1,2,7,1,33,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0122686795,16.5,0.2305992731
-1.6402376041,42.8044417049,airbnb20513788,https://www.airbnb.es/rooms/20513788,-1.6402376041,42.8044417049,2017-08-28 19:43:06.798000,2017-09-27 21:20:12.882000,airbnb66188910,private_room,2,2,0,3,15,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.012745249,7.5,0.2395567622
-1.6395244755,42.8036866192,airbnb19742366,https://www.airbnb.es/rooms/19742366,-1.6395244755,42.8036866192,2017-08-28 19:43:23.133000,2017-09-27 21:20:18.493000,airbnb47127279,private_room,1,3,2,1,20,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.013639985,6.6666666667,0.2563740156
-1.6376230105,42.8081498813,airbnb11381435,https://www.airbnb.es/rooms/11381435,-1.6376230105,42.8081498813,2017-08-14 02:33:44.181000,2017-09-27 21:20:22.263000,airbnb54728257,entire_home,3,8,26,2,135,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.6,10765.23,23/11/2015,0.0101958347,16.875,0.1916385586
-1.6385738735,42.8075552276,airbnb19498679,https://www.airbnb.es/rooms/19498679,-1.6385738735,42.8075552276,2017-08-14 02:34:22.964000,2017-09-27 21:20:27.949000,airbnb136904028,private_room,1,1,0,2,80,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0102843324,80,0.1933019422
-1.6386226615,42.8070470077,airbnb19196045,https://www.airbnb.es/rooms/19196045,-1.6386226615,42.8070470077,2017-08-14 02:34:31.878000,2017-09-27 21:20:31.124000,airbnb98362454,private_room,1,2,1,2,130,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0107301374,65,0.2016811901
-1.6407149923,42.8077485933,airbnb16143188,https://www.airbnb.es/rooms/16143188,-1.6407149923,42.8077485933,2017-08-14 02:33:52.154000,2017-09-27 21:20:34.952000,airbnb105336593,entire_home,4,7,11,1,65,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0094123583,9.2857142857,0.1769125178
-1.6401578267,42.8064787452,airbnb14611298,https://www.airbnb.es/rooms/14611298,-1.6401578267,42.8064787452,2017-08-14 02:33:52.154000,2017-09-27 21:20:40.320000,airbnb81500825,private_room,1,2,2,1,105,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0107777111,52.5,0.2025753741
-1.6412970328,42.8063499423,airbnb13837943,https://www.airbnb.es/rooms/13837943,-1.6412970328,42.8063499423,2017-08-14 02:34:09.370000,2017-09-27 21:20:45.677000,airbnb46072988,shared_room,1,2,2,2,27,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0106819092,13.5,0.2007747036
-1.6420283728,42.8063377958,airbnb18547614,https://www.airbnb.es/rooms/18547614,-1.6420283728,42.8063377958,2017-08-14 02:33:44.181000,2017-09-27 21:20:48.772000,airbnb128606964,entire_home,3,6,2,3,350,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0106146356,58.3333333333,0.1995102447
-1.6415751487,42.8065916283,airbnb14686976,https://www.airbnb.es/rooms/14686976,-1.6415751487,42.8065916283,2017-08-14 02:33:39.880000,2017-09-27 21:20:53.108000,airbnb700699,private_room,1,1,3,5,20,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0104058758,20,0.1955864443
-1.6414649848,42.8072419286,airbnb15098258,https://www.airbnb.es/rooms/15098258,-1.6414649848,42.8072419286,2017-08-28 19:43:27.091000,2017-09-27 21:20:56.694000,airbnb47127279,private_room,1,2,2,1,50,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0097751762,25,0.1837319588
-1.6415385645,42.8085699374,airbnb17940704,https://www.airbnb.es/rooms/17940704,-1.6415385645,42.8085699374,2017-08-17 01:43:59.293000,2017-09-27 21:21:00.168000,airbnb66216910,private_room,1,2,3,1,35,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0084504927,17.5,0.1588335135
-1.6415039813,42.8089996086,airbnb17468910,https://www.airbnb.es/rooms/17468910,-1.6415039813,42.8089996086,2017-08-14 02:34:36.888000,2017-09-27 21:21:03.869000,airbnb117782121,private_room,1,1,0,2,120,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0080316228,120,0.150960531
-1.6415099797,42.8089470549,airbnb18659113,https://www.airbnb.es/rooms/18659113,-1.6415099797,42.8089470549,2017-08-14 02:34:31.878000,2017-09-27 21:21:07.388000,airbnb117782121,private_room,0,2,1,2,200,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0080825002,100,0.1519168102
-1.6416241043,42.8098432596,airbnb18399876,https://www.airbnb.es/rooms/18399876,-1.6416241043,42.8098432596,2017-08-14 02:34:27.553000,2017-09-27 21:21:10.448000,airbnb117782121,private_room,0,1,0,2,120,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.6,10765.23,23/11/2015,0.0071797127,120,0.1349482254
-1.6416981416,42.8101607146,airbnb17635032,https://www.airbnb.es/rooms/17635032,-1.6416981416,42.8101607146,2017-08-14 02:34:36.888000,2017-09-27 21:21:14.751000,airbnb117782121,private_room,0,1,0,2,120,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.6,10765.23,23/11/2015,0.0068543962,120,0.1288336506
-1.6410563846,42.8095048497,airbnb17469142,https://www.airbnb.es/rooms/17469142,-1.6410563846,42.8095048497,2017-08-14 02:34:13.656000,2017-09-27 21:21:17.676000,airbnb118315994,private_room,2,4,0,2,27,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015,0.0076244554,6.75,0.1433075066
